club_name,club_number_player,club_avg_age,club_league,club_number_foreign_players,club_number_national_players,club_stadium,club_stadium_seats,club_current_transfer_balance,player_position,player_number,player_name,player_dob,player_country,player_value,player_age,club_country,club_internationality,player_position_scale,player_international
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Abwehr,31,Strahinja Pavlovic,2001-05-24,Serbien,25000000.0,22,Deutschland,very international,2,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Abwehr,22,Oumar Solet,2000-02-07,Frankreich,17000000.0,23,Deutschland,very international,2,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Abwehr,4,Kamil Piatkowski,2000-06-21,Polen,5000000.0,23,Deutschland,very international,2,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Abwehr,39,Leandro Morgalla,2004-09-13,Deutschland,1500000.0,18,Deutschland,very international,2,0
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Abwehr,5,Bryan Okoh,2003-05-16,Schweiz,1000000.0,20,Deutschland,very international,2,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Abwehr,6,Samson Baidoo,2004-03-31,Österreich,1000000.0,19,Deutschland,very international,2,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Abwehr,55,Lukas Wallner,2003-04-26,Österreich,500000.0,20,Deutschland,very international,2,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Abwehr,3,Aleksa Terzic,1999-08-17,Serbien,2000000.0,23,Deutschland,very international,2,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Abwehr,29,Daouda Guindo,2002-10-14,Mali,1200000.0,20,Deutschland,very international,2,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Abwehr,17,Andreas Ulmer,1985-10-30,Österreich,400000.0,37,Deutschland,very international,2,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Abwehr,70,Amar Dedic,2002-08-18,Bosnien-Herzegowina,15000000.0,20,Deutschland,very international,2,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Mittelfeld,27,Lucas Gourna-Douath,2003-08-05,Frankreich,12000000.0,20,Deutschland,very international,3,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Mittelfeld,15,Mamady Diambou,2002-11-11,Mali,1000000.0,20,Deutschland,very international,3,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Mittelfeld,44,Samson Tijani,2002-05-17,Nigeria,800000.0,21,Deutschland,very international,3,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Mittelfeld,14,Maurits Kjaergaard,2003-06-26,Dänemark,13000000.0,20,Deutschland,very international,3,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Mittelfeld,7,Nicolás Capaldo,1998-09-14,Argentinien,8000000.0,24,Deutschland,very international,3,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Mittelfeld,18,Mads Bidstrup,2001-02-25,Dänemark,2500000.0,22,Deutschland,very international,3,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Mittelfeld,36,Justin Omoregie,2003-09-21,Österreich,800000.0,19,Deutschland,very international,3,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Mittelfeld,49,Moussa Kounfolo Yeo,2004-06-01,Mali,350000.0,19,Deutschland,very international,3,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Mittelfeld,10,Luka Sucic,2002-09-08,Kroatien,18000000.0,20,Deutschland,very international,3,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Mittelfeld,30,Oscar Gloukh,2004-04-01,Israel,10000000.0,19,Deutschland,very international,3,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Mittelfeld,8,Dijon Kameri,2004-04-20,Österreich,4000000.0,19,Deutschland,very international,3,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Mittelfeld,32,Amankwah Forson,2002-12-31,Ghana,2500000.0,20,Deutschland,very international,3,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Sturm,11,Fernando,1999-03-01,Brasilien,10000000.0,24,Deutschland,very international,4,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Sturm,20,Sekou Koita,1999-11-28,Mali,7000000.0,23,Deutschland,very international,4,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Sturm,19,Karim Konaté,2004-03-21,Elfenbeinküste,6000000.0,19,Deutschland,very international,4,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Sturm,23,Roko Simic,2003-09-10,Kroatien,5000000.0,19,Deutschland,very international,4,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Sturm,21,Petar Ratkov,2003-08-18,Serbien,4000000.0,19,Deutschland,very international,4,1
Red Bull Salzburg,32,21.3,Bundesliga,26,11,Red Bull Arena Salzburg,30188,52700000.0,Sturm,45,Dorgeles Nene,2002-12-23,Mali,3500000.0,20,Deutschland,very international,4,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Torwart,1,Frederik Rönnow,1992-08-04,Dänemark,5500000.0,31,Deutschland,very international,1,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Torwart,37,Alexander Schwolow,1992-06-02,Deutschland,900000.0,31,Deutschland,very international,1,0
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Torwart,12,Jakob Busk,1993-09-12,Dänemark,250000.0,29,Deutschland,very international,1,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Torwart,39,Yannic Stein,2004-09-17,Deutschland,200000.0,18,Deutschland,very international,1,0
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Abwehr,5,Danilho Doekhi,1998-06-30,Niederlande,17000000.0,25,Deutschland,very international,2,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Abwehr,4,Diogo Leite,1999-01-23,Portugal,15000000.0,24,Deutschland,very international,2,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Abwehr,3,Paul Jaeckel,1998-07-22,Deutschland,5000000.0,25,Deutschland,very international,2,0
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Abwehr,31,Robin Knoche,1992-05-22,Deutschland,5000000.0,31,Deutschland,very international,2,0
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Abwehr,30,Dominique Heintz,1993-08-15,Deutschland,1200000.0,29,Deutschland,very international,2,0
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Abwehr,0,Mathis Bruns,2004-03-31,Deutschland,100000.0,19,Deutschland,very international,2,0
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Abwehr,26,Jérôme Roussillon,1993-01-06,Guadeloupe,3000000.0,30,Deutschland,very international,2,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Abwehr,18,Josip Juranovic,1995-08-16,Kroatien,12000000.0,27,Deutschland,very international,2,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Abwehr,28,Christopher Trimmel,1987-02-24,Österreich,800000.0,36,Deutschland,very international,2,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Mittelfeld,8,Rani Khedira,1994-01-27,Deutschland,10000000.0,29,Deutschland,very international,3,0
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Mittelfeld,29,Lucas Tousart,1997-04-29,Frankreich,9000000.0,26,Deutschland,very international,3,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Mittelfeld,33,Alex Kral,1998-05-19,Tschechien,7000000.0,25,Deutschland,very international,3,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Mittelfeld,36,Aljoscha Kemlein,2004-08-02,Deutschland,250000.0,19,Deutschland,very international,3,0
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Mittelfeld,19,Janik Haberer,1994-04-02,Deutschland,7000000.0,29,Deutschland,very international,3,0
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Mittelfeld,20,Aïssa Laïdouni,1996-12-13,Tunesien,7000000.0,26,Deutschland,very international,3,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Mittelfeld,13,András Schäfer,1999-04-13,Ungarn,5000000.0,24,Deutschland,very international,3,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Mittelfeld,38,Laurenz Dehl,2001-12-12,Deutschland,200000.0,21,Deutschland,very international,3,0
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Mittelfeld,7,Brenden Aaronson,2000-10-22,Vereinigte Staaten,25000000.0,22,Deutschland,very international,3,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Mittelfeld,32,Milos Pantovic,1996-07-07,Serbien,1500000.0,27,Deutschland,very international,3,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Sturm,21,Tim Skarke,1996-09-07,Deutschland,1200000.0,26,Deutschland,very international,4,0
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Sturm,27,Sheraldo Becker,1995-02-09,Suriname,17000000.0,28,Deutschland,very international,4,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Sturm,11,David Datro Fofana,2002-12-22,Elfenbeinküste,10000000.0,20,Deutschland,very international,4,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Sturm,45,Jordan,1996-04-26,Vereinigte Staaten,7000000.0,27,Deutschland,very international,4,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Sturm,9,Mikkel Kaufmann,2001-01-03,Dänemark,2700000.0,22,Deutschland,very international,4,1
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Sturm,17,Kevin Behrens,1991-02-03,Deutschland,2000000.0,32,Deutschland,very international,4,0
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Sturm,16,Benedict Hollerbach,2001-05-17,Deutschland,1200000.0,22,Deutschland,very international,4,0
1.FC Union Berlin,31,25.8,Bundesliga,18,11,Stadion An der Alten Försterei,22012,-12900000.0,Sturm,0,Malick Sanogo,2004-06-30,Vereinigte Staaten,,19,Deutschland,very international,4,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Torwart,1,Altay Bayindir,1998-04-14,Türkei,11000000.0,25,Türkei,very international,1,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Torwart,70,Irfan Can Egribayat,1998-06-30,Türkei,1900000.0,25,Türkei,very international,1,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Torwart,97,Furkan Akyüz,2005-09-21,Türkei,50000.0,17,Türkei,very international,1,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Abwehr,50,Rodrigo Becão,1996-01-19,Brasilien,10000000.0,27,Türkei,very international,2,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Abwehr,6,Alexander Djiku,1994-08-09,Ghana,8000000.0,29,Türkei,very international,2,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Abwehr,14,Luan Peres,1994-07-19,Brasilien,5000000.0,29,Türkei,very international,2,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Abwehr,3,Samet Akaydin,1994-03-13,Türkei,4200000.0,29,Türkei,very international,2,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Abwehr,0,Gustavo Henrique,1993-03-24,Brasilien,1800000.0,30,Türkei,very international,2,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Abwehr,4,Serdar Aziz,1990-10-23,Türkei,1700000.0,32,Türkei,very international,2,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Abwehr,65,Emir Ortakaya,2004-06-22,Türkei,900000.0,19,Türkei,very international,2,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Abwehr,94,Yigit Efe Demir,2004-08-02,Türkei,50000.0,19,Türkei,very international,2,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Abwehr,24,Jayden Oosterwolde,2001-04-26,Niederlande,5000000.0,22,Türkei,very international,2,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Abwehr,0,Cagtay Kurukalip,2002-02-24,Türkei,100000.0,21,Türkei,very international,2,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Abwehr,7,Ferdi Kadioglu,1999-10-07,Türkei,17000000.0,23,Türkei,very international,2,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Abwehr,21,Bright Osayi-Samuel,1997-12-31,Nigeria,7000000.0,25,Türkei,very international,2,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Abwehr,16,Mert Müldür,1999-04-03,Türkei,4000000.0,24,Türkei,very international,2,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Abwehr,30,Nazim Sangaré,1994-05-30,Türkei,500000.0,29,Türkei,very international,2,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Mittelfeld,0,Willian Arão,1992-03-12,Brasilien,6000000.0,31,Türkei,very international,3,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Mittelfeld,28,Bartug Elmaz,2003-02-19,Türkei,300000.0,20,Türkei,very international,3,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Mittelfeld,69,Yusuf Kocatürk,2004-07-27,Türkei,50000.0,19,Türkei,very international,3,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Mittelfeld,27,Miguel Crespo,1996-09-11,Portugal,8000000.0,26,Türkei,very international,3,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Mittelfeld,26,Miha Zajc,1994-07-01,Slowenien,6000000.0,29,Türkei,very international,3,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Mittelfeld,80,Ismail Yüksek,1999-01-26,Türkei,4000000.0,24,Türkei,very international,3,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Mittelfeld,8,Mert Hakan Yandas,1994-08-19,Türkei,2000000.0,28,Türkei,very international,3,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Mittelfeld,35,Jin-ho Jo,2003-07-10,Südkorea,50000.0,20,Türkei,very international,3,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Mittelfeld,53,Sebastian Szymanski,1999-05-10,Polen,18000000.0,24,Türkei,very international,3,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Mittelfeld,18,Lincoln,1998-11-07,Brasilien,5500000.0,24,Türkei,very international,3,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Mittelfeld,25,Emre Demir,2004-01-15,Türkei,1300000.0,19,Türkei,very international,3,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Mittelfeld,0,Arda Cagdas,2004-01-01,Türkei,50000.0,19,Türkei,very international,3,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Sturm,11,Ryan Kent,1996-11-11,England,9000000.0,26,Türkei,very international,4,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Sturm,10,Dusan Tadic,1988-11-20,Serbien,6000000.0,34,Türkei,very international,4,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Sturm,17,Irfan Can Kahveci,1995-07-15,Türkei,6500000.0,28,Türkei,very international,4,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Sturm,99,Emre Mor,1997-07-24,Türkei,4200000.0,26,Türkei,very international,4,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Sturm,77,Burak Kapacak,1999-12-08,Türkei,900000.0,23,Türkei,very international,4,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Sturm,23,Michy Batshuayi,1993-10-02,Belgien,10000000.0,29,Türkei,very international,4,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Sturm,15,Joshua King,1992-01-15,Norwegen,5000000.0,31,Türkei,very international,4,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Sturm,9,Edin Dzeko,1986-03-17,Bosnien-Herzegowina,4000000.0,37,Türkei,very international,4,1
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Sturm,19,Serdar Dursun,1991-10-19,Türkei,1700000.0,31,Türkei,very international,4,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Sturm,22,Umut Nayir,1993-06-28,Türkei,1500000.0,30,Türkei,very international,4,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Sturm,0,Melih Bostan,2004-04-08,Türkei,100000.0,19,Türkei,very international,4,0
Fenerbahce,41,25.4,Süper Lig,17,14,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,47834,23090000.0,Sturm,0,Baris Sungur,2002-02-28,Türkei,25000.0,21,Türkei,very international,4,0
FC Turin,27,24.7,Serie A,20,16,Stadio Olimpico Grande Torino,28177,-36650000.0,Torwart,32,Vanja Milinković-Savić,1997-02-20,Serbien,3500000.0,26,Italien,very international,1,1
FC Turin,27,24.7,Serie A,20,16,Stadio Olimpico Grande Torino,28177,-36650000.0,Torwart,0,Mihai Popa,2000-10-12,Rumänien,1000000.0,22,Italien,very international,1,1
FC Turin,27,24.7,Serie A,20,16,Stadio Olimpico Grande Torino,28177,-36650000.0,Torwart,1,Etrit Berisha,1989-03-10,Albanien,400000.0,34,Italien,very international,1,1
FC Turin,27,24.7,Serie A,20,16,Stadio Olimpico Grande Torino,28177,-36650000.0,Torwart,89,Luca Gemello,2000-07-03,Italien,300000.0,23,Italien,very international,1,0
FC Turin,27,24.7,Serie A,20,16,Stadio Olimpico Grande Torino,28177,-36650000.0,Torwart,73,Matteo Fiorenza,2003-06-15,Italien,50000.0,20,Italien,very international,1,0
FC Turin,27,24.7,Serie A,20,16,Stadio Olimpico Grande Torino,28177,-36650000.0,Abwehr,3,Perr Schuurs,1999-11-26,Niederlande,25000000.0,23,Italien,very international,2,1
FC Turin,27,24.7,Serie A,20,16,Stadio Olimpico Grande Torino,28177,-36650000.0,Abwehr,4,Alessandro Buongiorno,1999-06-06,Italien,10000000.0,24,Italien,very international,2,0
FC Turin,27,24.7,Serie A,20,16,Stadio Olimpico Grande Torino,28177,-36650000.0,Abwehr,6,David Zima,2000-11-08,Tschechien,5000000.0,22,Italien,very international,2,1
FC Turin,27,24.7,Serie A,20,16,Stadio Olimpico Grande Torino,28177,-36650000.0,Abwehr,13,Ricardo Rodríguez,1992-08-25,Schweiz,3500000.0,30,Italien,very international,2,1
FC Turin,27,24.7,Serie A,20,16,Stadio Olimpico Grande Torino,28177,-36650000.0,Abwehr,26,Koffi Djidji,1992-11-30,Elfenbeinküste,3000000.0,30,Italien,very international,2,1
